0,1
2020-02-26,"[[""삼성전자 배당금 총액 9조6192억원 '압도적 1위'...현대차 1조535억 '2위'"", '삼성전자, 실적 부진에도 R&D 투자금액 20조 첫 돌파', ""삼성전자, 물리적 해킹 막는 모바일용 '보안 반도체' 출시"", ""삼성전자 '스마트폰 속 디지털금고' 개발…갤럭시S20에 탑재"", '삼성전자, 16기가 모바일 D램 세계 최초 양산 돌입', ""삼성전자, 갤S20에 통합 보안 솔루션 '디지털 금고' 탑재"", '삼성전자 영국 웹사이트서 150명 이내 개인정보 유출', '삼성전자, 실적 악화에도 연구개발 투자 20조원 돌파', '삼성전자, 모바일 보안 솔루션 공개…갤럭시S20 탑재', ""삼성전자, 스마트폰 속 '디지털 개인금고' 선봬""]]"
2020-02-27,"[['삼성전자, 스마트워치 2종 오는 28일 출시', ""삼성전자, '갤럭시 워치 액티브2' 신규 모델 2종 출시"", ""삼성전자 '갤럭시워치 액티브2' 모델 2종 출시"", ""삼성전자, 프랑스 '갤러리 라파예트'에 쿠킹스튜디오 오픈"", ""삼성전자, 프랑스 '갤러리 라파예트'에 쿠킹 스튜디오 오픈"", ""삼성전자, '갤럭시 워치 액티브2' 신규 모델 2종 출시"", ""삼성전자, '갤럭시 워치 액티브2' 신규 모델 2종 출시"", ""삼성전자, '갤럭시 워치 액티브2' 신규모델 2종 출시"", '삼성전자, 갤럭시 워치 신제품으로 시장공략 가속', '삼성전자, ‘갤럭시 워치 액티브2’ 신규 모델 2종 국내 출시']]"
2020-02-28,"[['""한국 경제 최악 시나리오는 코로나19로 삼성전자 생산 차질""', ""삼성전자, 폴더블폰·5G로 中 시장 반등 노린다'"", '[단독]`코로나19` 확산에 삼성전자, 주총 일정 변경 논의 나서', ""삼성전자 등 17개 계열사, 시민단체 후원내역 무단열람 '공개 사과'"", ""삼성전자, 인구 14억명 인도에서 '브랜드 선호도' 1위"", '삼성·LG전자 생산기지 베트남, 코로나19로 한국민 입국 임시 불허', ""삼성그룹 시민단체 후원내역 무단열람 '고개'숙여 … 삼성전자 등 17개 계열사"", ""삼성전자 보안 플랫폼 '삼성 녹스' MWC 최고 모바일 혁신상 수상"", '삼성전자 주가 3%대 하락, SK하이닉스는 5%대 떨어져', '코로나19로 삼성전자-화웨이 5G폰 점유율 격차 벌어지나']]"
2020-03-02,"[['삼성전자, 2020년형 QLED 8K TV 사전판매 실시', '삼성전자 2020년형 QLED 8K TV 출시…3일부터 사전 판매', '삼성전자, 동남아 최대 규모 베트남 R&D센터 착공', '삼성전자 구미공장 4번째 확진자…""생산 차질 없을 것""', '삼성전자, 영덕연수원 ‘치료센터’로 제공…이번 주 개소', ""삼성전자, '2020년형 QLED 8K' TV 사전판매 실시"", '구미 사업장서 4번째 확진자…삼성전자, 코로나19 비상대응 ‘10가지 수칙’ ...', '삼성전자, 2020년형 QLED 8K 사전판매 실시', ""삼성전자, 'QLED 8K TV' 사전 판매"", ""삼성전자, '2020년형 QLED 8K' 사전 판매 실시""]]"
2020-03-03,"[[""삼성전자 '갤럭시Z플립' 완판 행진…日·中서도 잇단 인기몰이"", '삼성전자, 코로나19 확산에 SW 역량테스트 무기한 연기', '삼성전자 구미사업장 찾은 이재용 부회장 ""위기 이겨내 마스크 벗고 활짝 웃자...', '[단독] 삼성전자, 수원사업장 코로나19 대응 일괄 SMS 발송', '카운터포인트리서치, ""삼성전자, 4분기 유럽 시장 점유율 27%""', '삼성전자, 갤 S20 울트라 사전 구매 고객 개통 23일까지 연장', '삼성전자, 2020년형 ‘QLED 8K’ TV 사전판매', '삼성전자 구미공장 찾은 이재용 “직원 안전·건강 최우선”', '삼성전자, 우한 코로나로 中 흔들리는 사이 파격 가격으로 TV 1위 이어간다', '삼성전자, 베트남에 2600억 규모 R&D센터 착공…동남아 최대 규모']]"
2020-03-04,"[[""삼성전자, DS부문 산하 'DIT 센터' 신설"", ""삼성전자, 국내 최초 '국세 10조원 탑' 수상"", '2019년 삼성전자 스마트폰 3억대 판매… 애플보다 1억대 더 팔았다', '[코로나19] 또 뚫린 삼성전자·LG디스플레이 구미사업장…입주은행 직원', ""삼성전자 '아웃도어 TV' 시장 뛰어든다"", '[특징주] 삼성전자, 돌아온 외국인 매수에 3.6% 상승', '삼성전자, 국세십조원탑 전수', '김기남 삼성전자 부회장 ""코로나19 선제 대응, 미래 반세기 준비""', '밀리의 서재, 삼성전자와 갤럭시 S20 구매자 대상 3개월 무료 구독 혜택 제공', ""커지는 'C의 공포'…삼성전자 1분기 이익전망 2000억원 뚝""]]"
2020-03-05,"[['삼성전자, 뉴질랜드 스파크와 5G 장비 공급 계약', '삼성전자 QLED 8K, TV 최초로 Wi-Fi6 인증 획득', '삼성전자 QLED 8K, 텔레비전 최초 Wi-Fi6 인증 획득', '""삼성전자, 뉴질랜드 5G 상용화 나선다""…스파크에 5G 장비 공급', ""삼성전자, 뉴질랜드 이통사 '스파크'에 5G 장비 공급"", '삼성전자 \'QLED 8K TV\' 와이파이6 인증 획득…""TV 중 최초""', '삼성전자, 뉴질랜드 최대 이통사에 5G 장비 공급', ""삼성전자, 뉴질랜드 이통사 '스파크'에 5G 장비 공급"", '삼성전자, 뉴질랜드 이통사 스파크에 5G 장비 공급', '삼성전자, 뉴질랜드 이통사 ‘스파크’에 5G 장비 공급']]"
2020-03-06,"[['삼성전자 코로나에 일부생산라인 베트남으로', '[코로나19] 삼성전자 구미2사업장서 또 확진자 발생', ""삼성전자, '갤럭시 S20' 전 세계 본격 출시"", '삼성·현대차 外 103개사…3월 둘째주 전자투표·위임장 이용', '삼성전자 갤럭시 S20, 6일 글로벌 출시', '삼성전자, 갤럭시S20 전 세계 본격 출시... 130개국 공략', '삼성전자, 6일 ‘갤럭시 S20‘ 전 세계 공식 출시', '삼성전자, 코로나19 여파에 ‘언택트 마케팅’', '삼성전자, 갤럭시S20 오늘 전세계 20개국 출시', '[코로나19] 삼성전자, 구미사업장 제조 스마트폰 베트남으로 한시 이전']]"
2020-03-09,"[['삼성전자 화성공장 불 2시간30분만에 완진…""인명피해 없어""(종합2보)', '삼성전자 화성공장 화재 2시간만에 진화…인명피해 없어(종합3보)', '삼성전자 화성 반도체 공장 화재...""생산차질 없을 것""', '삼성전자, 갤럭시Z 플립 20여개국 완판... 이번주 브라질 출시', '삼성전자 화성공장 화재 진화…소방 당국 ""인명피해 없어""(종합)', ""'노조와해' 삼성전자 전·현직 임직원들 2심서도 무죄 주장"", '삼성전자 화성공장서 화재…""현재까지 파악된 인명피해 없어""', ""삼성전자 화성공장 화재…광안터널 안 화물차 '불'"", '[속보] 삼성전자 반도체 화성공장 화재...""연기 수십m 치솟아""', '삼성전자 화성공장 화재, 50여분 만에 불길 잡혀']]"
2020-03-10,"[['[단독]‘무노조 폐기’ 등 달라진 환경에 삼성전자 임금협상 난항', ""삼성전자 종합기술원, 차세대 '전고체전지' 혁신기술 공개"", '삼성전자 종합기술원, 전기차 배터리 크기 절반으로 줄이는 원천기술 개발', '삼성전자, 무선 이어폰 ‘갤럭시 버즈+’ 핑크·레드 색상 출시', '삼성전자 종합기술원, 차세대 \'전고체전지\' 혁신기술 공개...""전기차 배터리 ...', '개미들 하락장에도 매수 행렬… 투자금 40%가 삼성전자', '삼성·LG전자, 5G 스마트폰으로 일본 시장 공략한다', ""삼성전자, 차세대 '전고체전지' 기술 난제 풀었다…전기차 1회 충전 800㎞ 주..."", '삼성전자, 무선이어폰 ‘갤럭시 버즈+’ 핑크·레드 색상 추가', '작년 상장사 주주 600만명 돌파…삼성전자 주주 61만명']]"
2020-03-11,"[['멜라토닌 조절로 수면 질·집중력↑…삼성전자 LED 패키지 출시', '삼성전자 제친 쿠팡… 가장 혁신적인 기업 2위', '삼성전자, 멜라토닌 조절 돕는 `LED패키지` 출시', ""'삼성전자 건조기·에어컨 특가 상품 판매해요'"", '삼성전자, 차세대 車배터리 ‘전고체전지’ 기술 개발', ""쿠팡, '혁신적인 기업' 아태지역 2위…3위는 삼성전자"", '외인 매도 80%가 삼성전자...하루만에 시총 14.8조 증발', ""삼성전자서비스, '에어컨 사전점검 서비스' 실시"", '대구 삼성전자 콜센터 모습', '삼성전자, 멜라토닌 조절 돕는 LED 패키지 출시']]"
2020-03-12,"[[""삼성전자 QLED 8K, 미국서 '최고의 TV' 호평"", ""삼성전자, QLED 8K TV, 북미서 '호평'"", ""삼성전자 등 314개사 내주 정기주총…20일 '수퍼주총데이'"", '[특징주] 삼성전자, 석 달 만에 장중 주가 5만원선 붕괴', ""삼성전자 '갤럭시S20', 브라질서 공개…내달 3일 출시"", ""'1조' 빚내서 삼성전자·하이닉스 '풀베팅'한 개미들"", '\'특허 왕국\' 삼성전자…""글로벌 기술 경쟁력도 최고""', '삼성전자 대구 콜센터, 운영재개 전격 연기… 3월 말까지 폐쇄', '삼성전자 중남미 총괄 ""코로나19 이후 대비한 마케팅 필요""', '삼성전자서비스, 대구 콜센터 재운영 연기하기로']]"
2020-03-13,"[['주총 앞둔 삼성·SK하이닉스, 우한코로나에 긴장… ""좌석간격 띄고, 전자투표...', '삼성전자 향한 외국인의 공습…1.2조 순매도 중 절반 차지', ""삼성전자, 유럽 내 '코로나19' 확산에 사업장 출입 제한 강화"", '한국정보인증, 삼성전자와 모바일 운전면허증 선보인다', '삼성전자, 결국 4만원대로…증권가 ""저가매수 기회""', ""[특징주]삼성전자, 외국인 매도세에 7% '급락'..4만7000원대"", '[투데이포커스] 김기남 삼성전자 부회장 ""한 마음으로 위기상황 극복""', '[특징주] 삼성전자, 6%대 급락', '효성ITX, 콜센터 재택근무 보안 솔루션 제공...삼성전자 등과 협업', ""'삼성전자 이삭줍기' '동학개미운동' 패러디 봇물…기회는 지금?""]]"
2020-03-16,"[['삼성전자, 폐플라스틱으로 갤럭시S20+ 케이스 제작... ""업계 최초""', ""삼성전자, 코로나19에 5월 美 개최 예정 '파운드리 포럼' 연기"", '삼성전자, 中 시안 2공장 첫 가동…""코로나19 영향 최소화했다""', '삼성전자마저...1년만에 목표가 낮췄다', '기흥IC 하행 진출로에 삼성전자쪽 임시 우회로 건설', '삼성전자, 코로나19로 세트 수요 둔화…목표가↓-하나', ""삼성전자, 3년 만에 '정수기 냉장고' 판매 재개할 듯"", '삼성전자, 발빠른 재택근무·자가문진표 도입…1인당 年 19시간 안전교육', '삼성전자, 첫 전자투표 행사율 2% 넘을 것', '삼성전자, 상업용 DP 11년 연속 `톱`…""스크린 에브리웨어"" 속도']]"
2020-03-17,"[['삼성전자 사운드바, 글로벌 시장 점유율 1위', '삼성전자, 3배 빨라진 스마트폰 메모리 양산', '삼성전자, 3배 빨라진 스마트폰 내장 메모리 양산', ""코로나19에도 끄떡없다…삼성전자 메모리반도체 '초격차' 계획대로"", '삼성전자, 사운드바 글로벌 시장 점유율 1위', '샤오미 CEO 레이쥔이 삼성전자가 준 선물 ‘자랑’한 이유는?', '삼성전자, 최고속 스마트폰 메모리 양산...""영화 한 편 저장에 4초""', '""삼성전자 사야겠다"" 초보 개미, 저가매수 기회 일까?', '삼성전자 사운드바, 6년 연속 글로벌 1위', '日 올림픽 연기설에 속 타는 삼성전자']]"
2020-03-18,"[['삼성전자, 첫 외부 주총…""시스템반도체 133조원 지속 투자""', '삼성전자 ""반도체·5G 스마트폰으로 코로나 위기 넘는다""', '삼성전자 첫 외부 주총…""어떠한 환경변화에서도 미래 선도""', '삼성전자 ""시장 지위 확고, 대규모 투자로 초격차 이어갈 것""(종합)', '‘시총1조’↑ 상장사 40곳 넘게 줄어…‘대장주’ 삼성전자 ·SK하이닉스도 ...', '삼성전자 주주총회', '[코로나19] 삼성전자·애플 체험 매장 무기한 휴점', '삼성전자 주주총회 개최', '[단독] 삼성전자, 캐나다 전역 체험매장 폐쇄', '주주총회 입장하는 삼성전자 주주들']]"
2020-03-19,"[['삼성전자, 2020년형 QLED TV 출시…8K 349만원부터', '삼성전자, 2020년형 QLED TV 국내 출시', ""삼성전자 '갤럭시Z플립' 톰브라운 에디션, 23일 2차 판매"", '삼성전자, 2020년형 QLED TV 국내 출시', '이재용 삼성전자 부회장, 삼성디스플레이 아산사업장 방문', '""내가 겪어봐서 아는데…"" 개미들 삼성전자 몰리는 이유', '[종합] 이재용 삼성전자 부회장 “잠시도 멈추면 안 돼”…디스플레이 사업 전...', ""'삼성전자, 더 센게 온다'...ETF 매물출회 '우려'"", '외국인은 삼성전자를 왜 던지나', ""삼성전자 무섭게 파는 외국인, '담은 종목'도 있다""]]"
2020-03-20,"[['삼성전자, 슬로바키아 TV 공장 다음 주 가동중단', '신입 채용 연기한 삼성전자, 반도체 부문서 역대 최대 규모 경력 채용', '삼성전자, 파운드리 시장점유율 세계2위…1위 TSMC와 격차 벌어져', '""미래 시장 선도"" 삼성전자 자신감, 이재용 \'동선\'에 답 있다', '삼성전자, 올해 임금협상 지연...3월 넘길 듯', ""도쿄올림픽 연기설에도…삼성전자, 갤럭시 '올림픽 에디션' 6월 출시"", ""정부 '마스크 필터' 53t 수입…삼성전자 네트워크 통해 신속 도입"", '""올해 반도체 시장 성장할 것"" 삼성전자 자신감 근거는', ""'평생 주식 안하던 나도 샀다' 삼성전자에 꽂힌 개미들"", ""[오뉴스] '동학개미운동', 삼성전자 주식 사 모은 개미투자자들...웃을까?""]]"
2020-03-23,"[['`코로나19`에 삼성·LG전자, 인도 휴대전화·가전 공장 `셧다운`', '삼성전자, 으뜸효율 가전제품 구매 혜택 확대', '삼성전자 스마트폰 공장, 세계2위 시장 인도서 ‘코로나 셧다운’', '삼성전자, 으뜸효율 가전제품 구매 혜택 확대…""최대 100만원""', '삼성전자, 애플 제치고 글로벌 스마트폰 AP 점유율 3위', ""'연 1억대 생산' 삼성전자 인도 스마트폰공장 멈췄다"", ""삼성전자 '으뜸효율 가전제품' 구매고객에 최대 100만원 혜택"", ""G마켓, 삼성전자 '그랑데 세탁기' 단독 선판매 나서"", '빚내서 삼성전자 산 개미들, 폭락장에도 ‘버티기’', ""개인 '6조' 샀다…삼성전자 버티면 빛볼까""]]"
2020-03-24,"[['외국인 돌아오나…2주 연속 팔던 삼성전자 다시 샀다', ""삼성전자, 무선이어폰용 '통합 전력관리칩' 선보여"", '삼성전자, 업계 최초 무선이어폰용 통합 전력관리칩 출시', '삼성전자, 브라질 마나우스 공장도 가동중단', '삼성전자 직원, 브라질 출장 다녀온 뒤 코로나19 확진', '삼성전자, 업계 최초로 무선이어폰 최적화 전력관리칩 내놔', '삼성전자 목표가 낮추는 증권사들…“1분기 영업이익 줄어”', ""개미들 주가 뛰자 '팔자'…순매도 1위는 삼성전자"", '지금 들어가도 될까?…삼성전자, 2주만에 외국인 순매수', ""'동학개미운동' 빛볼까...삼성전자 11년만에 최대 '10% 상승'""]]"
2020-03-25,"[['[단독]삼성전자 인도 공장 3주 셧다운', '삼성전자, D램도 극자외선 공정으로 만든다', ""'초격차' 한 발 더…삼성전자, 업계 최초 D램에 EUV 적용"", '삼성전자, D램에 EUV 첫 적용…고객사에 모듈 100만개 공급', ""삼성전자, 코로나19 확산에 당분간 '유럽 내 TV 생산 올스톱'"", '삼성전자 지키는 개미군단…이달만 4.5조원 사들여', ""삼성전자, 브라질 공장 '셧다운' 이어 오프라인 매장도 폐쇄"", '이재용 삼성전자 부회장 연일 강행군…""혁신으로 국민 성원 보답하자""', '삼성전자, 특별관계자 지분변동', '삼성전자 ""IOC와 조직위의 도쿄올림픽 연기 결정 존중""']]"
